code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	categories_fr	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_fr	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_fr	ingredients_text	allergens	allergens_fr	traces	traces_tags	traces_fr	serving_size	no_nutriments	additives_n	additives	additives_tags	additives_fr	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_uk	nutrition_grade_fr	pnns_groups_1	pnns_groups_2	states	states_tags	states_fr	main_category	main_category_fr	image_url	image_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	omega-6-fat_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
00041500007007	http://world-fr.openfoodfacts.org/produit/00041500007007/yellow-mustard-heinz	tacinte	1421618040	2015-01-18T21:54:00Z	1439495178	2015-08-13T19:46:18Z	Yellow Mustard		9 OZ (25.5g)			Heinz	heinz	Groceries,Condiments,Sauces,Mustards	en:groceries,en:condiments,en:sauces,en:mustards	Epicerie,Condiments,Sauces,Moutardes													Chicago,Illinois,USA	7eleven	United States	en:united-states	États-Unis	DISTILLED WHITE VINEGAR, WATER, MUSTARD SEED, MUSTARD BRAN, SALT, TURMERIC, PAPRIKA.						1 Tsp (5g)		1	 [ distilled-white-vinegar -> en:distilled-white-vinegar  ]  [ white-vinegar -> en:white-vinegar  ]  [ vinegar -> en:vinegar  ]  [ water -> en:water  ]  [ mustard-seed -> en:mustard-seed  ]  [ seed -> en:seed  ]  [ mustard-bran -> en:mustard-bran  ]  [ bran -> en:bran  ]  [ salt -> en:salt  ]  [ turmeric -> en:e100  -> exists  ]  [ paprika -> en:paprika  ] 	en:e100	E100 - Curcumine	0			0				b	Fat and sauces	Dressings and sauces	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:condiments	Condiments	http://fr.openfoodfacts.org/images/products/000/415/000/07007/front.10.400.jpg	http://fr.openfoodfacts.org/images/products/000/415/000/07007/front.10.200.jpg																																																																																															0	0
0004394	http://world-fr.openfoodfacts.org/produit/0004394/tree-ripened-papaya-sainsbury-s	kyzh	1425849563	2015-03-08T21:19:23Z	1425932262	2015-03-09T20:17:42Z	tree ripened papaya		1 papaya	label - plastic	label-plastic	sainsbury's,by sainsbury's	sainsbury-s,by-sainsbury-s	fruit	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits	Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Fruits et produits dérivés,Fruits	brazil	brazil											london,united kingdom	sainsbury's	United Kingdom	en:united-kingdom	Royaume-Uni	papaya								0	 [ papaya -> en:papaya  ] 			0			0					Fruits and vegetables	Fruits	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite complétée,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:fruits	Fruits	http://fr.openfoodfacts.org/images/products/0004394/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/0004394/front.6.200.jpg																																																																																																
00045766	http://world-fr.openfoodfacts.org/produit/00045766	tacinte	1441555630	2015-09-06T16:07:10Z	1441555666	2015-09-06T16:07:46Z																									en:GB	en:united-kingdom	Royaume-Uni																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00045766/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00045766/front.3.200.jpg																																																																																																
00045933	http://world-fr.openfoodfacts.org/produit/00045933	tacinte	1441556233	2015-09-06T16:17:13Z	1441556242	2015-09-06T16:17:22Z																									en:GB	en:united-kingdom	Royaume-Uni																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00045933/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00045933/front.3.200.jpg																																																																																																
00047524	http://world-fr.openfoodfacts.org/produit/00047524	teolemon	1461331270	2016-04-22T13:21:10Z	1461412292	2016-04-23T11:51:32Z								sandwich,sandwich au jambon,sandwich au jambon et au coleslaw	en:sandwiches,en:sandwiches-filled-with-cold-cuts,en:ham-sandwiches,fr:sandwich-au-jambon-et-au-coleslaw	Sandwichs,Sandwichs garnis de charcuteries,Sandwichs au jambon,Sandwich-au-jambon-et-au-coleslaw															France	en:france	France																					Composite foods	Sandwich	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées	en:sandwiches	Sandwichs	http://fr.openfoodfacts.org/images/products/00047524/front.7.400.jpg	http://fr.openfoodfacts.org/images/products/00047524/front.7.200.jpg																																																																																																
00050555	http://world-fr.openfoodfacts.org/produit/00050555/pressed-british-pear-and-blackcurrant-juice	tacinte	1443879110	2015-10-03T13:31:50Z	1461449338	2016-04-23T22:08:58Z	pressed British pear and blackcurrant juice							pear and blackcurrant juice	en:pear-and-blackcurrant-juice	en:Pear-and-blackcurrant-juice															United Kingdom	en:united-kingdom	Royaume-Uni																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées	en:pear-and-blackcurrant-juice	en:Pear-and-blackcurrant-juice	http://fr.openfoodfacts.org/images/products/00050555/front.7.400.jpg	http://fr.openfoodfacts.org/images/products/00050555/front.7.200.jpg																																																																																																
00051033	http://world-fr.openfoodfacts.org/produit/00051033	teolemon	1448199849	2015-11-22T13:44:09Z	1448199926	2015-11-22T13:45:26Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00051033/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00051033/front.3.200.jpg																																																																																																
0005173877367	http://world-fr.openfoodfacts.org/produit/0005173877367	stephane	1442318373	2015-09-15T11:59:33Z	1442318380	2015-09-15T11:59:40Z																							South Carolina		US	en:united-states	États-Unis																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/517/387/7367/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/517/387/7367/front.3.200.jpg																																																																																																
00052337	http://world-fr.openfoodfacts.org/produit/00052337/m-s	openfoodfacts-contributors	1449257762	2015-12-04T19:36:02Z	1449257834	2015-12-04T19:37:14Z	 		120g			M&S	m-s																		en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00052337/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00052337/front.3.200.jpg																																																																																																
00053327	http://world-fr.openfoodfacts.org/produit/00053327/british-plain-flour-sainsbury-s	kyzh	1417881034	2014-12-06T15:50:34Z	1461437704	2016-04-23T18:55:04Z	British plain flour	Wheat Flour	1.5 kg	bag - paper	bag-paper	Sainsbury's,by sainsbury's	sainsbury-s,by-sainsbury-s	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals,Flours,Plain Flour	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:plain-flour	Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Farines,en:Plain-flour			United Kingdom	united-kingdom	Vegetarian,Vegan	en:vegetarian,en:vegan	Végétarien,Végétalien						london,uk	Sainsbury's	United Kingdom	en:united-kingdom	Royaume-Uni	Fortified British Wheat Flour (_wheat_ flour, calcium carbonate, niacin, iron, thiamin)	wheat							2	 [ fortified-british-wheat-flour -> en:fortified-british-wheat-flour  ]  [ british-wheat-flour -> en:british-wheat-flour  ]  [ wheat-flour -> en:wheat-flour  ]  [ flour -> en:flour  ]  [ wheat-flour -> en:wheat-flour  ]  [ flour -> en:flour  ]  [ calcium-carbonate -> en:e170  -> exists  ]  [ niacin -> en:e375  -> exists  ]  [ iron -> en:iron  ]  [ thiamin -> en:thiamin  ] 	en:e170,en:e375	E170 - Carbonate de calcium,E375 - Acide nicotinique	0			0				a	Cereals and potatoes	Cereals	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:flours	Farines	http://fr.openfoodfacts.org/images/products/00053327/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00053327/front.3.200.jpg	1554		1.3	0.2																																			77.7	1.5									3.1	9.4				0.0100076	0.00394																																								-5	-5
00054379	http://world-fr.openfoodfacts.org/produit/00054379/pineapple-slices-in-juice-sainsbury-s	kyzh	1439055926	2015-08-08T17:45:26Z	1446028443	2015-10-28T10:34:03Z	Pineapple slices in juice	Canned pineapple slices in pineapple juice	425 g (255 g)	Can,metal	can,metal	Sainsbury's	sainsbury-s	Pineapple in juice	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:canned-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits,en:canned-fruits-in-juice,en:pineapple-in-juice	Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Conserves,Aliments à base de plantes en conserve,Fruits et produits dérivés,Fruits en conserve,Fruits en conserve au jus,Ananas au jus			Thailand	thailand	Vegan	en:vegetarian,en:vegan	Végétarien,Végétalien								United Kingdom	en:united-kingdom	Royaume-Uni																				a	Fruits and vegetables	Fruits	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:canned-foods	Conserves	http://fr.openfoodfacts.org/images/products/00054379/front.10.400.jpg	http://fr.openfoodfacts.org/images/products/00054379/front.10.200.jpg	235		0.5	0.1																																			14	11									0.5	0.5				0.02	0.0078740157480315																																								-3	-3
00062114	http://world-fr.openfoodfacts.org/produit/00062114/baguette-sainsbury-s	bcatelin	1389215796	2014-01-08T21:16:36Z	1389217008	2014-01-08T21:36:48Z	Baguette	Baguette	400g	Fresh	fresh	Sainsbury's	sainsbury-s	Bread	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains	England	england											Kilburn,London,England,united kingdom	Sainsbury's	United Kingdom	en:united-kingdom	Royaume-Uni																					Cereals and potatoes	Bread	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos à envoyer	en:breads	Pains																																																																																																		
00062916	http://world-fr.openfoodfacts.org/produit/00062916/vanilla-nonfat-yogurt-trader-joe-s	tacinte	1421870109	2015-01-21T19:55:09Z	1438547550	2015-08-02T20:32:30Z	Vanilla Nonfat Yogurt					Trader Joe's	trader-joe-s	Low-fat yogurts	en:dairies,en:yogurts,en:low-fat-yogurts	Produits laitiers,Yaourts,Yaourts allégés en matière grasse															United States	en:united-states	États-Unis							1 cup (227 g)													a	Milk and dairy products	Milk and yogurt	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,en:Brands-completed,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées	en:yogurts	Yaourts	http://fr.openfoodfacts.org/images/products/00062916/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/00062916/front.5.200.jpg	332	0	0	0																																	0	0	15	10.1									0	4.85				0.179	0.0705		0					0													0.176		0																		-1	-1
00064491	http://world-fr.openfoodfacts.org/produit/00064491/sunflower-oil-sainsbury-s	kyzh	1426432528	2015-03-15T15:15:28Z	1437985358	2015-07-27T08:22:38Z	Sunflower oil		1 l	Bottle,Plastic	bottle,plastic	Sainsbury's	sainsbury-s	Sunflower oil	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:sunflower-seeds-and-their-products,en:vegetable-fats,en:vegetable-oils,en:sunflower-oils	Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Graines de tournesol et dérivés,Matières grasses végétales,Huiles,Huiles de tournesol			United Kingdom	united-kingdom	Vegan	en:vegetarian,en:vegan	Végétarien,Végétalien								United Kingdom	en:united-kingdom	Royaume-Uni	Sunflower oil.						15 ml		0	 [ sunflower-oil -> en:sunflower-oil  ]  [ oil -> en:oil  ] 			0			0				d	Fat and sauces	Fats	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite complétée,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:vegetable-oils	Huiles	http://fr.openfoodfacts.org/images/products/00064491/front.9.400.jpg	http://fr.openfoodfacts.org/images/products/00064491/front.9.200.jpg	3404		92	10.1																																			0.5	0.5									0.5	0.5				0.01	0.00393700787401575																																								11	20
00066020	http://world-fr.openfoodfacts.org/produit/00066020/pineapple-salsa-trader-s-joe	stephane	1440673148	2015-08-27T10:59:08Z	1440675113	2015-08-27T11:31:53Z	Pineapple Salsa		12 oz (340 g)	Glass	glass	Trader's Joe	trader-s-joe																California		United States	en:united-states	États-Unis				eggs,tree nuts,soy,milk,peanuts,shellfish	en:eggs,en:milk,en:peanuts,en:soybeans,en:shellfish,en:tree-nuts	Œufs,Lait,Arachides,Soja,en:Shellfish,en:Tree-nuts	30 g														unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées			http://fr.openfoodfacts.org/images/products/00066020/front.9.400.jpg	http://fr.openfoodfacts.org/images/products/00066020/front.9.200.jpg	140		0																																				6.67	6.67										0				0.931	0.367																						0.0048																			
