code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	categories_fr	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_fr	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_fr	ingredients_text	allergens	allergens_fr	traces	traces_tags	traces_fr	serving_size	no_nutriments	additives_n	additives	additives_tags	additives_fr	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_uk	nutrition_grade_fr	pnns_groups_1	pnns_groups_2	states	states_tags	states_fr	main_category	main_category_fr	image_url	image_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	omega-6-fat_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
00024655	http://world-fr.openfoodfacts.org/produit/00024655	tacinte	1435406814	2015-06-27T12:06:54Z	1435406835	2015-06-27T12:07:15Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00024655/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00024655/front.3.200.jpg																																																																																																
00024662	http://world-fr.openfoodfacts.org/produit/00024662	tacinte	1435406952	2015-06-27T12:09:12Z	1435406956	2015-06-27T12:09:16Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00024662/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00024662/front.3.200.jpg																																																																																																
00025157	http://world-fr.openfoodfacts.org/produit/00025157/pizza-parlanno-trader-giotto-s	tacinte	1421942154	2015-01-22T15:55:54Z	1437517215	2015-07-21T22:20:15Z	Pizza Parlanno		1 LB (517 g)	Box	box	Trader Giotto's	trader-giotto-s	Surgelés,Plats préparés,Pizzas tartes salées et quiches,Pizzas surgelées,Pizzas et tartes surgelées,Pizzas,Plats préparés surgelés	en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:pizzas-et-tartes-surgelees,en:pizzas-surgelees,en:pizzas-tartes-salees-et-quiches,en:plats-prepares,en:plats-prepares-surgeles,en:surgeles	Plats préparés,Pizzas tartes salées et quiches,Pizzas,en:Pizzas-et-tartes-surgelees,en:Pizzas-surgelees,en:Pizzas-tartes-salees-et-quiches,en:Plats-prepares,en:Plats-prepares-surgeles,en:Surgeles															États-Unis	en:united-states	États-Unis	Crust: _Wheat_  Flour, Water, Olive Oil, Salt, Yeast, Malted Flour. Toppings: Tomato Sauce (Imported Italian Tomatoes, Olive Oil, Basil, Garlic, Salt, Pepper), Low Moisture Mozzarella Cheese (Pasteurized Whole _Milk_ ,Cheese Cultures, Salt, Enzymes), Cooked Italian Sausage (Pork, Water, Salt, Spices, Dextrose, Flavorings, Garlic Powder, Paprika), Uncured Pepperoni with no nitrate or nitrate added (Pork, Salt, Spices, Water, Dextrose, Paprika, Natural Flavoring, Dehydrated Garlic, Oleoresin Paprika, Lactic Acid Starter Culture), Roasted Red Peppers, Roasted Yellow Peppers, Roasted Green Peppers, Roasted Onions, Romano Cheese (Pasteurized Cow's _Milk_, Salt, Enzymes) Parmesan Cheese (Pasteurized Cultured Milk, Enzymes, Salt) Parsley	Wheat, Milk, Milk					1/4 pizza (133 g)		0	 [ crust -> en:crust  ]  [ wheat-flour -> en:wheat-flour  ]  [ flour -> en:flour  ]  [ water -> en:water  ]  [ olive-oil -> en:olive-oil  ]  [ oil -> en:oil  ]  [ salt -> en:salt  ]  [ yeast -> en:yeast  ]  [ malted-flour- toppings -> en:malted-flour- toppings  ]  [ flour- toppings -> en:flour- toppings  ]  [  toppings -> en: toppings  ]  [ tomato-sauce -> en:tomato-sauce  ]  [ sauce -> en:sauce  ]  [ imported-italian-tomatoes -> en:imported-italian-tomatoes  ]  [ italian-tomatoes -> en:italian-tomatoes  ]  [ tomatoes -> en:tomatoes  ]  [ olive-oil -> en:olive-oil  ]  [ oil -> en:oil  ]  [ basil -> en:basil  ]  [ garlic -> en:garlic  ]  [ salt -> en:salt  ]  [ pepper -> en:pepper  ]  [ low-moisture-mozzarella-cheese -> en:low-moisture-mozzarella-cheese  ]  [ moisture-mozzarella-cheese -> en:moisture-mozzarella-cheese  ]  [ mozzarella-cheese -> en:mozzarella-cheese  ]  [ cheese -> en:cheese  ]  [ pasteurized-whole-milk -> en:pasteurized-whole-milk  ]  [ whole-milk -> en:whole-milk  ]  [ milk -> en:milk  ]  [ cheese-cultures -> en:cheese-cultures  ]  [ cultures -> en:cultures  ]  [ salt -> en:salt  ]  [ enzymes -> en:enzymes  ]  [ cooked-italian-sausage -> en:cooked-italian-sausage  ]  [ italian-sausage -> en:italian-sausage  ]  [ sausage -> en:sausage  ]  [ pork -> en:pork  ]  [ water -> en:water  ]  [ salt -> en:salt  ]  [ spices -> en:spices  ]  [ dextrose -> en:dextrose  ]  [ flavorings -> en:flavorings  ]  [ garlic-powder -> en:garlic-powder  ]  [ powder -> en:powder  ]  [ paprika -> en:paprika  ]  [ uncured-pepperoni-with-no-nitrate-or-nitrate-added -> en:uncured-pepperoni-with-no-nitrate-or-nitrate-added  ]  [ pepperoni-with-no-nitrate-or-nitrate-added -> en:pepperoni-with-no-nitrate-or-nitrate-added  ]  [ with-no-nitrate-or-nitrate-added -> en:with-no-nitrate-or-nitrate-added  ]  [ no-nitrate-or-nitrate-added -> en:no-nitrate-or-nitrate-added  ]  [ nitrate-or-nitrate-added -> en:nitrate-or-nitrate-added  ]  [ or-nitrate-added -> en:or-nitrate-added  ]  [ nitrate-added -> en:nitrate-added  ]  [ added -> en:added  ]  [ pork -> en:pork  ]  [ salt -> en:salt  ]  [ spices -> en:spices  ]  [ water -> en:water  ]  [ dextrose -> en:dextrose  ]  [ paprika -> en:paprika  ]  [ natural-flavoring -> en:natural-flavoring  ]  [ flavoring -> en:flavoring  ]  [ dehydrated-garlic -> en:dehydrated-garlic  ]  [ garlic -> en:garlic  ]  [ oleoresin-paprika -> en:oleoresin-paprika  ]  [ paprika -> en:paprika  ]  [ lactic-acid-starter-culture -> en:lactic-acid-starter-culture  ]  [ acid-starter-culture -> en:acid-starter-culture  ]  [ starter-culture -> en:starter-culture  ]  [ culture -> en:culture  ]  [ roasted-red-peppers -> en:roasted-red-peppers  ]  [ red-peppers -> en:red-peppers  ]  [ peppers -> en:peppers  ]  [ roasted-yellow-peppers -> en:roasted-yellow-peppers  ]  [ yellow-peppers -> en:yellow-peppers  ]  [ peppers -> en:peppers  ]  [ roasted-green-peppers -> en:roasted-green-peppers  ]  [ green-peppers -> en:green-peppers  ]  [ peppers -> en:peppers  ]  [ roasted-onions -> en:roasted-onions  ]  [ onions -> en:onions  ]  [ romano-cheese -> en:romano-cheese  ]  [ cheese -> en:cheese  ]  [ pasteurized-cow-s-milk -> en:pasteurized-cow-s-milk  ]  [ cow-s-milk -> en:cow-s-milk  ]  [ s-milk -> en:s-milk  ]  [ milk -> en:milk  ]  [ salt -> en:salt  ]  [ enzymes -> en:enzymes  ]  [ parmesan-cheese -> en:parmesan-cheese  ]  [ cheese -> en:cheese  ]  [ pasteurized-cultured-milk -> en:pasteurized-cultured-milk  ]  [ cultured-milk -> en:cultured-milk  ]  [ milk -> en:milk  ]  [ enzymes -> en:enzymes  ]  [ salt -> en:salt  ]  [ parsley -> en:parsley  ] 			0			0				d	Composite foods	Pizza pies and quiche	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:meals	Plats préparés	http://fr.openfoodfacts.org/images/products/00025157/front.6.400.jpg	http://fr.openfoodfacts.org/images/products/00025157/front.6.200.jpg	1070	441	12	4.51																																	0	0.0226	25.6	3.76									0.752	9.77				1.22	0.481		9.02e-05					0.00271													0.113		0.000812																		11	11
00025751	http://world-fr.openfoodfacts.org/produit/00025751/honey-roast-ham-marks-spencer	date-limite-app	1453644031	2016-01-24T14:00:31Z	1461840613	2016-04-28T10:50:13Z	Honey roast ham	morceaux de jambon rôti traité en salaison et cuit avec du miel	120 g	Barquette,plastique	barquette,plastique	Marks & Spencer,M&S	marks-spencer,m-s	Viandes,Charcuteries,Jambons,en:Honey roast ham	en:charcuteries,en:honey-roast-ham,en:jambons,en:viandes	en:Charcuteries,en:Honey-roast-ham,en:Jambons,en:Viandes	Royaume-Uni	royaume-uni	Royaume-Uni	royaume-uni				UK 2265 EC	uk-2265-ec				France,Paris	Marks & Spencer	Royaume-Uni,France	en:france,en:united-kingdom	France,Royaume-Uni	Porc d’origine britannique (élaboré avec 120 g de porc cru pour 100 g de jambon rôti au miel); Sucre; Miel (2%); Sels de salaison (Sel, Conservateur: Nitrite de sodium); Sirop de sucre caramélisé.  								1	 [ porc-d-origine-britannique -> en:porc-d-origine-britannique  ]  [ d-origine-britannique -> en:d-origine-britannique  ]  [ origine-britannique -> en:origine-britannique  ]  [ britannique -> en:britannique  ]  [ elabore-avec-120-g-de-porc-cru-pour-100-g-de-jambon-roti-au-miel -> en:elabore-avec-120-g-de-porc-cru-pour-100-g-de-jambon-roti-au-miel  ]  [ avec-120-g-de-porc-cru-pour-100-g-de-jambon-roti-au-miel -> en:avec-120-g-de-porc-cru-pour-100-g-de-jambon-roti-au-miel  ]  [ 120-g-de-porc-cru-pour-100-g-de-jambon-roti-au-miel -> en:120-g-de-porc-cru-pour-100-g-de-jambon-roti-au-miel  ]  [ g-de-porc-cru-pour-100-g-de-jambon-roti-au-miel -> en:g-de-porc-cru-pour-100-g-de-jambon-roti-au-miel  ]  [ de-porc-cru-pour-100-g-de-jambon-roti-au-miel -> en:de-porc-cru-pour-100-g-de-jambon-roti-au-miel  ]  [ porc-cru-pour-100-g-de-jambon-roti-au-miel -> en:porc-cru-pour-100-g-de-jambon-roti-au-miel  ]  [ cru-pour-100-g-de-jambon-roti-au-miel -> en:cru-pour-100-g-de-jambon-roti-au-miel  ]  [ pour-100-g-de-jambon-roti-au-miel -> en:pour-100-g-de-jambon-roti-au-miel  ]  [ 100-g-de-jambon-roti-au-miel -> en:100-g-de-jambon-roti-au-miel  ]  [ g-de-jambon-roti-au-miel -> en:g-de-jambon-roti-au-miel  ]  [ de-jambon-roti-au-miel -> en:de-jambon-roti-au-miel  ]  [ jambon-roti-au-miel -> en:jambon-roti-au-miel  ]  [ roti-au-miel -> en:roti-au-miel  ]  [ au-miel -> en:au-miel  ]  [ miel -> en:miel  ]  [ sucre -> en:sucre  ]  [ miel -> en:miel  ]  [ 2 -> en:fd-c  ]  [ sels-de-salaison -> en:sels-de-salaison  ]  [ de-salaison -> en:de-salaison  ]  [ salaison -> en:salaison  ]  [ sel -> en:sel  ]  [ nitrite-de-sodium -> en:nitrite-de-sodium  ]  [ de-sodium -> en:de-sodium  ]  [ sodium -> en:e470  -> exists  ]  [ sirop-de-sucre-caramelise-  -> en:sirop-de-sucre-caramelise-   ]  [ de-sucre-caramelise-  -> en:de-sucre-caramelise-   ]  [ sucre-caramelise-  -> en:sucre-caramelise-   ]  [ caramelise-  -> en:caramelise-   ]  [   -> en:   ] 	en:e470	E470 - Sels de sodium/potassium/calcium d'acides gras	0			0				c	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite complétée,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:charcuteries	en:Charcuteries	http://fr.openfoodfacts.org/images/products/00025751/front.7.400.jpg	http://fr.openfoodfacts.org/images/products/00025751/front.7.200.jpg	564		2	0.7																																			4.3	2.9									0.1	24.5				2	0.78740157480315																																								4	4
00025775	http://world-fr.openfoodfacts.org/produit/00025775	tacinte	1443878949	2015-10-03T13:29:09Z	1443878971	2015-10-03T13:29:31Z																									en:GB	en:united-kingdom	Royaume-Uni																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00025775/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00025775/front.3.200.jpg																																																																																																
00026062	http://world-fr.openfoodfacts.org/produit/00026062	tacinte	1434202700	2015-06-13T13:38:20Z	1434202735	2015-06-13T13:38:55Z																									en:GB	en:united-kingdom	Royaume-Uni																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00026062/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00026062/front.3.200.jpg																																																																																																
0002806600002	http://world-fr.openfoodfacts.org/produit/0002806600002/infusion-du-soir-decontractante-tailleur-de-pierre-guedelon	ysculo	1462484422	2016-05-05T21:40:22Z	1462484455	2016-05-05T21:40:55Z	Infusion du soir decontractante Tailleur de pierre 					Guédelon	guedelon																		en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/000/280/660/0002/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/280/660/0002/front.3.200.jpg																																																																																																
00028134	http://world-fr.openfoodfacts.org/produit/00028134	teolemon	1430060938	2015-04-26T15:08:58Z	1430060969	2015-04-26T15:09:29Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00028134/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00028134/front.3.200.jpg																																																																																																
00028639	http://world-fr.openfoodfacts.org/produit/00028639	teolemon	1441836407	2015-09-09T22:06:47Z	1441836472	2015-09-09T22:07:52Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00028639/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00028639/front.3.200.jpg																																																																																																
00028813	http://world-fr.openfoodfacts.org/produit/00028813/m-s	teolemon	1431849566	2015-05-17T07:59:26Z	1463241670	2016-05-14T16:01:10Z			132g			M&S	m-s																		France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,en:Quantity-completed,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00028813/front.8.400.jpg	http://fr.openfoodfacts.org/images/products/00028813/front.8.200.jpg																																																																																																
00028879	http://world-fr.openfoodfacts.org/produit/00028879/british-self-raising-flour-by-sainsbury-s	tacinte	1423858626	2015-02-13T20:17:06Z	1423872795	2015-02-14T00:13:15Z	British self raising flour					by sainsbury's	by-sainsbury-s																		United Kingdom	en:united-kingdom	Royaume-Uni																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,en:Brands-completed,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00028879/front.5.400.jpg	http://fr.openfoodfacts.org/images/products/00028879/front.5.200.jpg																																																																																																
00030830	http://world-fr.openfoodfacts.org/produit/00030830	teolemon	1430062347	2015-04-26T15:32:27Z	1430062349	2015-04-26T15:32:29Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00030830/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00030830/front.3.200.jpg																																																																																																
00030908	http://world-fr.openfoodfacts.org/produit/00030908	openfoodfacts-contributors	1429821931	2015-04-23T20:45:31Z	1430062290	2015-04-26T15:31:30Z																																																unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00030908/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00030908/front.3.200.jpg																																																																																																
